ItemID,Sentiment,SentimentText
2104,0,"This is awful. Animal circus, proof that they must be banned from using animals http://bit.ly/mm5L5  "
2105,1,@pamx66 or do you want it inside our house bubo?  x
2106,1,@SIGP220 come make me breakfast...k-thanks 
2107,1,http://twitpic.com/6iv6q - #johnny mania : a Herve aussi 
2108,1,@JackVykios haha those sound like good facts 
2109,0,Feeling so overwelmed and in prepared for my exam on Tuesday 
2110,1,"@NightShade10 Wooops! Meant I agree with Boomstone..trying 2 reply 2 both, LOL. Happy Mothers Day to you as well!  TTY soon!"
2111,0,I am seriously burnt    I body is exhausted   
2112,1,@PopupNZ ! only getting 10 done up  should look rad once they're all done 
2113,0,"instead of braking so it can cross, ppl honk, yell, and then run over its wings. "
2114,1,@bitful  now you're ready to enjoy the fantastic weather.
2115,1,Working out  wooooo pilates hehe.
2116,1,keep following me TWEETS! 
2117,1,@dspecial1 awww  thanks lol - ermm what happened to the studying !? ha ha
2118,0,GF's stomach has been hurting all day now and getting worse. Will take her to the Dr tomorrow. Probably gastroenteritis 
2119,1,FACT: I enjoyed today 
2120,1,Listening to I'm Free by Kenny Loggins. I &lt;3 the 80's! 
2121,1,@UnitZeroOne did u use ur new gadget so far? Let me know what software r u planning to use 
2122,1,@DiiLee inshallah I will and u'll know why 
2123,1,"@jlee_  What is it they say about age? It's just a number, or is that state of mind?"
2124,1,nice2meetu/iamgladurhere/useemcool  
2125,0,@angela_woo    boo. sorry girl!  hope it goes away VERY soon!!
2126,0,@liamyoung I know. What do you think of the kitchen? The chipboard ruins it IMO 
2127,1,G-Night all. More mood music coming to 1.5 this week 
2128,0,Heading to Sydney for a few weeks. No techno/electro love = no gigs 
2129,0,@cecilguy Cici's pizza is never a good idea. 
2130,1,"@bethsavoy not a problem Beth.   And no I don't have weather radios, but...I guess I could use am radio for stuff like that. IDK. "
2131,1,"@jlock Mike was Creigh's LA while he was in the House  But I like him bcause he's running completly on ideas, and being LG is about ideas"
2132,1,@stevehall haha very nicely done - much better 
2133,1,complimenting the sun with some Sublime... 
2134,1,come on stoke     had good morning in the sun 
2135,0,Still in pain... Is there a doctor in the twitter room? 
2136,1,@june09stormpdx any scents that smell like fresh rain? Don't have any made up at present (sold out) but have the fragrance oils in stock 
2137,0,@Daisygirl8814 im sorry. that sucks.  is the car operable?
2138,0,@robmichaelmusic nope 
2139,0,i want want to read read 'i kissed dating goodbye' 
2140,0,Hopefully I can get a doctors appointment today..keep fingers crossed!!! I can't take the pain anymore   work is going to be fun &quot;/
2141,0,"@saaaaaarah15 haha thankss, aint mine though, in like 7 n a half weeks isgone "
2142,1,"-sick, but . i had a good friday night! "
2143,1,@morganxx I just got one along with telecom sim.. And working like a magic  woohooo
2144,0,I just finished playing tackle football with my friends. I didn't hurt nobody 
2145,1,@rnotes718 Heyyyyyyyyyyyyyyy WHATZ Hannin'  WE about to take ova not juzz twitter HOW BOUT THE WORLDDDDDDDDDDDDDDDDDDDDDDDDDDD 
2146,1,@Madonnaboy80 wow! thanks! 
2147,1,@justineville it doesn't feel like you're connected on facebook. but on twitter.... 
2148,1,@BananaNeil is that like a litteral fuck? cuz depends if your in the mood or not.. but smile sunshine 
2149,1,@ThisisDavina lol imagine u getting the time wrong 
2150,1,happy friday kids! busy day today before the long weekend 
2151,0,i honestly feel like rikki and vikki from double shot at love. like when you like more than one person how the hell do you pick?  helppp.
2152,1,"Grandparents just came over to drop off an early birthday gift, 2 planted flowers, one indoor and one outdoor, I love flowers &amp; gardening "
2153,0,A night out on the town....wish Jess was coming with 
2154,1,"I'll just catch up to @dystorce later ;) I almost have enough money to buy another silver heart! So I can wear the suit for longer, yay "
2155,0,a bunch of rescue runs... 
2156,0,the hubs justtxt'd me that he is getting a new tatt tom. I asked if it was &quot;loser&quot; across his forehead. he was not amused. 
2157,0,"I'm sat here with a gun pointing at my head. Honestly, what can I do?  "
2158,1,"GO TEAM ELLEN!  I'll be watching, as will the rest of the Christchurch massive "
2159,1,@sc430girl i'd let you eat off my plate even 
2160,0,"@dannygokey U brought me back2life. I was a zombie4months. U have NO idea how u saved me, literally. Wish we could meet when ur back home "
2161,0,@kgelert we both got beat 
2162,1,@ddlovato Soo are you going to see Selena soon?? really hope so  xx
2163,0,@ashestree bulllllllshit!! im not THAT stupid!!! hed throw me to japan!! nope. girl i miss yo face 
2164,1,@mkayes couldnt agree more - but is that because they have 1000s of followers - must make it really hard to keep up!  #followfridays
2165,0,"school  I need a job, any ideas?"
2166,1,I can't wait for sport day. I've a feeling that the sport day will be so much fun. 
2167,1,haha! love it  red shirts will die... http://bit.ly/974Ok  (hope my sims3 order will work this time)
2168,0,ahhhhh tv is cruel.... ad of a new black chocolate hummmm mousse fondante 
2169,1,@StephenColbert Don't you mean libertarians? 
2170,1,"@mslauren2930  why limit your story to 140 ch. Tell all what is annoying you at www.iamsoannoyed.com ,it will help relieve your stress "
2171,0,my eyes watering  it wont stop!!
2172,1,"@_supernatural_  thanks for the sad pic of dean...tonight in my dreams, i'll attempt to comfort him LOL "
2173,1,@ElieBel lol it is at the moment 
2174,0,Wants to ditch class and work to enjoy the windless weather today.  but knowing NM weather it won't last long.
2175,0,I feel a little  atm. I just want things to be ok. I don't belong here and knowing that fact makes it harder... bring on july
2176,0,Ugh   Twitter almost always changes my mood .
2177,1,So much 80's music on the radio! Oh how i love it!!  best music ever.
2178,1,"@GrosenFriis Enjoy your coffee, while you shorten short url's ! "
2179,0,@enchilada93: she is ignoring me. 
2180,0,All this moisture might've made our girls sick 
2181,1,@OMGSarahsays I hope you enjoy your steak and fries! 
2182,0,@PostGay do you know where my gameboy went? I miss him sooo bad 
2183,1,"Peace Walker has 4 Snakes... 4 Player Co-op, anyone? "
2184,1,"@Pebbles945 now what's worse to misspell, &quot;happened&quot; or &quot;I&quot;  LOL  "
2185,0,"also, wish i had peach ice tea but nowhere sells it "
2186,0,feels really old thanks to her lil bro who graduated 6th grade last week wow time flies 8 years go i was in 6th grade 
2187,0,@Beau_Monde Wow so cool it said you had other colors to but you didnt show 
2188,1,"I know this is kind of dumb, but i'm kind of proud of myself for not going. "
2189,1,@amy__xx: morning amy babi! 
2190,1,At salon with @shintanurfauzia 
2191,0,not excited about working tomorrow at 6am!  had a GREAT weekend though! 
2192,1,with mommy 
2193,0,"is still at tino's house, but velia just left "
2194,0,@roxygirl880829 thanks 4 the reply. ive bin watching the show ever since it came on n this is the 1st time ive ever heard of this #asylm 
2195,0,Jay Leno's final show 
2196,0,@lizluvsjk yea but id have to drive 3 hours for tix i dont know that i dont even know i'll get! my hubbys laid off right now 
2197,1,@thomaspb yer it was 
2198,1,5 days to go for the tech quiz 
2199,0,Twitter is about to have down time 
2200,0,omg i think my mom has carpal tunnel or arthirtis 
2201,1,"@dannydutch not really, I never plan ahead really. If the weather is good I will be mostly sunbathing "
2202,0,@army_of_me I need that! I'm barely surviving on sports bras 
2203,0,Dammit Monday again?!?! I knew thise magic beans wouldn work 
2204,1,"Back from work, really was dead today. Had the nicest lunch ever, even better than a potato cake :o. Hopefully tonight will be nice "
2205,1,@D_Kimber oh no! wild parting last night? 
2206,1,@RAPEY lol too funny 
2207,1,new music is amazing. just thought that i'd throw that out there.  goodnight twats. bahah.
2208,1,Justin's really looking forward to spending the night in the only tent on a pikey campsite..I reckon he'll be hugging his luggage tonight 
2209,1,@Mickyates Sounds like they're having a fab time! Bet things are loud at your house today! 
2210,0,Feeling very sick and hurt I want to vent so bad but I don't feel like talking to anyone not even my bff who understands everything 
2211,1,Fuuun day with Nicole  we ate hella' lot; esp. sweets omg . i'm fuuuull (: nice day ... but at the same time it was weeeiiiirrrd xD
2212,0,@ahremsee Me too.   Maybe someone will take it over or start a new board...
2213,0,@calebwhang @willclarkfan22 nooooo I want him to start more 
2214,0,macaroni and meatballs missing my boo 
2215,0,@sfortini I used to take naps in the morning after a hour workout.  I am always sleepy. 
2216,0,"so, after a good holiday, I'm back to work. "
2217,1,Anyone care to join the Lonely Hearts Club? we can be lonely together. 
2218,1,@laurenconrad http://twitpic.com/4wh4d - so cute ii love this  
2219,1,"I'm alive and in my hotal room! The plane did not crash, nor go missing. All things considered, this makes me happy "
2220,0,@laqueenbee ugh so have i but i havent been able to go to like any concerts of theirs or just any in general. but my teacher went to one. 
2221,1,right really will leave now !! bye bye xx &lt;3 
2222,1,hey @aldenako! i miss you! 
2223,0,@MrsNewlywed Had one of those before...I feel your pain! 
2224,0,Slept in later than usual.... But still very tired 
2225,0,Why does my charger have to be broken..i think i may die 
2226,1,did i tell you i'm an angel? 
2227,0,tiiiiired! gonna go to sleep finally so I can fail my psychology test tomorrow ugh  night.
2228,0,"God, I just loooooove hot summer weather. Why can't it be like this all the time? It'll be over tomorrow according to the weather report "
2229,1,@xXDesXx LOL. you are so kind ;) it went fine 
2230,1,@thedenonline  maybe one day - never been in CA altho I have always wanted to visit   Happy the treats went oner well!
2231,1,"within the next 24 hours, I too shall soon be sitting down to a critics screening of Transformers: Revenge of the fallen  - Enjoy @Bruff"
2232,1,"Getting ready to leave for our senior trip to Disneyland. Leaving at 9:30am, arriving Friday at approximately 2pm. "
2233,0,@CarlBarry I'd give you a hug but Wales is a bloody long walk 
2234,1,@jasonromero haha yeah i definitely know what you mean. it seems like its hard to keep in contact with ANYONE after moving. and thanks! 
2235,0,Hard to believe it's one week ago already I lost me sweet dog Bridget.  time goes by too fast. Miss her now more than ever. I heart u.
2236,0,"just got back from school, soooo fun but i miss Travell! "
2237,1,He's Phony Shes Fake them the type of ppl i HATE!! 
2238,0,"Bed soon, then school in the morning, oh! And you just can't forget fucking guitar practice "
2239,0,just got back from KingsGate. Work at half 12 
2240,1,Laying on the quad 
2241,1,@carmenincalgary I did that too! I'm so screwed for tomorrow 
2242,1,"@jimmycarr Helllo  You Ok? New To Twitter, Thought Id Follow You!  Hope You Dont Mind  x"
2243,0,@pjlinzy PS THE PIC WAS LOW REALLY LOW PJ JUST UMMMM MEAN  LOLOL
2244,0,has had to finish sunbathing to get ready for work  boo!!!!
2245,1,Cant sleep =( Have a lot of packing to do tomorrow booo! Anyone wanna help me?? Ill buy you a cookie  Hahaha! Goodnight!
2246,0,Is back at the airport. Its way to early.  &lt;Kimmy &gt;
2247,0,"early to work, probably not early to home "
2248,0,@PoppyJH Well... WHY WASNT YOU DROOLING  hehe
2249,0,Johnny is sick   So I'm going to straighten up the downstairs and then watch a movie.  The cookout today was AWESOME!!!!
2250,1,At Piece now  Possibly Beachwood in a bit 
2251,0,"Look in my eyes-you're killing me, killing me! All I wanted was you...  "
2252,0,Still awake. Bored outta my mind. Ima attempt to sleep 
2253,1,is in school ! what do u think i'm doing so  !
2254,1,and then go to school ... see ya when i get home 
2255,0,I can't find my Video Booth 2009 DVD 
2256,0,Deans going away for work 2morrow  I'll be all alone.... Thankfully i have friends in NY!!!!
2257,0,"Sad that shootings, stabbings and dog barking contests are more important than an event that brings the community together "
2258,1,I have one birthday today to go  Francine's birthday. But i don't have any present to give T_T
2259,1,"Listening to Madonna, cant wait to see her live in the summer, its going to be amazing. her shows are fantastic "
2260,0,duuuude!!! i cant wait for the 90210 finale! jim walsh is dying!! i miss the old 90210 
